0.000000000000000000e+00
1.199999999999999895e-03
3.099639999999999861e-03
5.898710108000002755e-03
9.196940494967604032e-03
1.379418141281912175e-02
1.889004315839526091e-02
2.478437614544774098e-02
3.167694082635407610e-02
3.936743773161616861e-02
4.815562748157662526e-02
5.764118076838740945e-02
6.792388838298632492e-02
7.930351117906955793e-02
8.037972008206585584e-02
8.195560611611288349e-02
8.383101937803427717e-02
9.100587000962358231e-02
1.006785681796317777e-01
1.089483645337591955e-01
1.159156799425112710e-01
1.346809051501258458e-01
1.545405007648673334e-01
1.655941384755971468e-01
1.886444600634147872e-01
2.104878665231390278e-01
2.236247199292798749e-01
2.465576322539587140e-01
2.598836396481962185e-01
2.738056492034671163e-01
2.856234820941022656e-01
2.942377695481196431e-01
3.134494476292083998e-01
3.323553621402310365e-01
3.544556048040330420e-01
3.664491923221930292e-01
3.799391816987786608e-01
3.935250989757549389e-01
4.125069403573300986e-01
4.332830619976477671e-01
4.446529505516106928e-01
4.772194028207348282e-01
5.085760597876093358e-01
5.395233092613690440e-01
5.715612739400220965e-01
6.066896266099695012e-01
6.324074401432722148e-01
6.591175376401451347e-01
6.832196214227171938e-01
7.020144738586592270e-01
7.345036871122282429e-01
7.530831528700441257e-01
7.734570440574790595e-01
8.038248223230198830e-01
8.279834894767001963e-01
8.506349082530394456e-01
8.701795307339807994e-01
9.005182889597387330e-01
9.336479446534110549e-01
9.706676605471240560e-01
1.009376269630434031e+00
1.043373265236730019e+00
1.087360060851383592e+00
1.133833659535710137e+00
1.183793315250087241e+00
1.239637982178708242e+00
1.292565894819505568e+00
1.337377928200054633e+00
1.388876517085388729e+00
1.433859655510122622e+00
1.472529298110643481e+00
1.533787338936952294e+00
1.577626926470828250e+00
1.636053361309504961e+00
1.679462242399993199e+00
1.725457475029588128e+00
1.743138908794019448e+00
1.788514837833657500e+00
1.841276678960648505e+00
1.859822691781952919e+00
1.919763141046314514e+00
1.962385608416797877e+00
2.020095289175720232e+00
2.075787582159521083e+00
2.123463167644947358e+00
2.185524475644631703e+00
2.233967165422165113e+00
2.288095297563394137e+00
2.324607191455990041e+00
2.383008056971791522e+00
2.437691427479656170e+00
2.491458368208383956e+00
2.519209179107209096e+00
2.573751665015392209e+00
2.630277713430710484e+00
2.685186779344703734e+00
2.753779397872350820e+00
2.821351438928090705e+00
2.847403208685397313e+00
2.904347063225880099e+00
2.967873810004342250e+00
3.017081524173261364e+00
3.084574476422554667e+00
3.143947106180969175e+00
3.204101799605403311e+00
3.269538297176849628e+00
3.314854939467849704e+00
3.368057662602377711e+00
3.432144375997224106e+00
3.475911764469886034e+00
3.535265898853686917e+00
3.585802228186922402e+00
3.649123397810666525e+00
3.718225547272380638e+00
3.777606892297667773e+00
3.842270274187384871e+00
3.911314008449959800e+00
3.970836656179035362e+00
4.036241423999747724e+00
4.100426447295014043e+00
4.151292217087087622e+00
4.211842704150829952e+00
4.268674903089888062e+00
4.318789804489481909e+00
4.362289348737570904e+00
4.424475620699807266e+00
4.480243239542438971e+00
4.524294055859480856e+00
4.583031659749823739e+00
4.631051570175261922e+00
4.681856977483156435e+00
4.720247121077456143e+00
4.762625600542828685e+00
4.800491344496490953e+00
4.860845731770786493e+00
4.921881890770626988e+00
4.960399642056155578e+00
5.006205791227516855e+00
5.056998201803096116e+00
5.091875277895952401e+00
5.133641794184194751e+00
5.170895758907158246e+00
5.222638525847931312e+00
5.261265723370958547e+00
5.312981361184633045e+00
5.364581462721960570e+00
5.407865962661393411e+00
5.465037480762277688e+00
5.496691850879157570e+00
5.549536728116532203e+00
5.586465755301165181e+00
5.630283707142006655e+00
5.676488516959386388e+00
5.727779443687473382e+00
5.784254986496412343e+00
